"Date","fit","se","lower","upper"
-425.4,0.0557871858702971,0.0178508756418517,0.0295116553980441,0.102974708170849
-424.8,0.0559293554783962,0.0178553711934319,0.0296298123842457,0.103092451027322
-424.2,0.0560718658798219,0.0178597822918696,0.0297484169282401,0.103210348332103
-423.6,0.0562147177817263,0.0178641086206677,0.0298674704938634,0.103328400505854
-423,0.0563579118921666,0.0178683498636225,0.0299869745474277,0.10344660797224
-422.4,0.056501448920104,0.01787250570484,0.0301069305576974,0.103564971157951
-421.8,0.056645329575401,0.0178765758287521,0.0302273399958646,0.103683490492745
-421.2,0.0567895545688199,0.0178805599201334,0.0303482043355241,0.103802166409467
-420.6,0.056934124612021,0.017884457664118,0.0304695250526482,0.103920999344095
-420,0.05707904041756,0.017888268746217,0.0305913036255605,0.104039989735762
-419.4,0.0572243026988867,0.0178919928523354,0.0307135415349097,0.104159138026793
-418.8,0.0573699121703421,0.01789562966879,0.030836240263643,0.104278444662741
-418.2,0.0575158695471574,0.0178991788823272,0.0309594012969783,0.104397910092416
-417.6,0.057662175545451,0.0179026401801409,0.0310830261223767,0.104517534767922
-417,0.0578088308822269,0.0179060132498909,0.031207116229514,0.104637319144694
-416.4,0.0579558362753724,0.0179092977797216,0.0313316731102519,0.104757263681528
-415.8,0.0581031924436561,0.0179124934582805,0.0314566982586086,0.104877368840621
-415.2,0.0582509001067254,0.0179155999747376,0.0315821931707289,0.104997635087605
-414.6,0.0583989599851049,0.0179186170188044,0.0317081593448537,0.105118062891582
-414,0.0585473728001935,0.0179215442807537,0.0318345982812889,0.105238652725167
-413.4,0.0586961392742627,0.0179243814514392,0.0319615114823743,0.105359405064518
-412.8,0.0588452601304539,0.0179271282223158,0.0320889004524509,0.105480320389377
-412.2,0.0589947360927768,0.0179297842854599,0.0322167666978289,0.105601399183111
-411.6,0.0591445678861061,0.0179323493335899,0.0323451117267539,0.105722641932746
-411,0.0592947562361802,0.0179348230600872,0.0324739370493732,0.10584404912901
-410.4,0.0594453018695981,0.0179372051590174,0.0326032441777017,0.10596562126637
-409.8,0.0595962055138176,0.0179394953251516,0.0327330346255868,0.106087358843075
-409.2,0.0597474678971523,0.0179416932539884,0.0328633099086724,0.106209262361194
-408.6,0.0598990897487696,0.0179437986417759,0.0329940715443633,0.106331332326661
-408,0.0600510717986884,0.0179458111855336,0.0331253210517879,0.106453569249311
-407.4,0.060203414777776,0.0179477305830757,0.0332570599517612,0.106575973642929
-406.8,0.0603561194177465,0.0179495565330334,0.0333892897667461,0.106698546025289
-406.2,0.0605091864511572,0.0179512887348785,0.0335220120208152,0.106821286918197
-405.6,0.0606626166114073,0.0179529268889468,0.0336552282396112,0.106944196847538
-405,0.0608164106327342,0.0179544706964621,0.0337889399503069,0.107067276343316
-404.4,0.0609705692502116,0.0179559198595601,0.0339231486815643,0.107190525939703
-403.8,0.0611250931997469,0.0179572740813131,0.0340578559634935,0.107313946175084
-403.2,0.0612799832180782,0.0179585330657546,0.0341930633276103,0.107437537592101
-402.6,0.0614352400427717,0.0179596965179046,0.0343287723067937,0.107561300737703
-402,0.0615908644122195,0.0179607641437953,0.0344649844352423,0.10768523616319
-401.4,0.0617468570656363,0.0179617356504963,0.0346017012484299,0.107809344424263
-400.8,0.0619032187430569,0.0179626107461413,0.0347389242830606,0.107933626081072
-400.2,0.0620599501853337,0.0179633891399544,0.0348766550770236,0.108058081698267
-399.5,0.0622432718658563,0.0179641746593269,0.035037984807977,0.10820350054455
-398.9,0.0624008070107335,0.0179647425403421,0.0351768210283314,0.108328335034714
-398.3,0.0625587142718596,0.0179652128062357,0.0353161698852836,0.108453345303566
-397.7,0.0627169943934624,0.0179655851710681,0.0354560329211505,0.108578531935041
-397.1,0.0628756481205723,0.0179658593501328,0.0355964116791856,0.10870389551784
-396.5,0.0630346761990198,0.017966035059985,0.0357373077035287,0.108829436645476
-395.9,0.0631940793754321,0.0179661120184709,0.0358787225391543,0.108955155916336
-395.3,0.0633538583972304,0.0179660899447569,0.0360206577318199,0.109081053933729
-394.7,0.0635140140126269,0.0179659685593598,0.0361631148280126,0.109207131305944
-394.1,0.0636745469706218,0.0179657475841769,0.0363060953748958,0.109333388646309
-393.5,0.0638354580210001,0.017965426742517,0.0364496009202546,0.10945982657324
-392.9,0.0639967479143289,0.017965005759131,0.0365936330124397,0.109586445710308
-392.3,0.0641584174019537,0.017964484360244,0.0367381932003118,0.109713246686288
-391.7,0.064320467235996,0.0179638622735869,0.0368832830331839,0.109840230135226
-391.1,0.0644828981693497,0.0179631392284287,0.0370289040607632,0.109967396696493
-390.5,0.0646457109556781,0.0179623149556096,0.0371750578330922,0.110094747014849
-389.9,0.0648089063494107,0.017961389187574,0.0373217459004885,0.110222281740501
-389.3,0.0649724851057398,0.0179603616584041,0.0374689698134838,0.110350001529168
-388.7,0.0651364479806176,0.0179592321038544,0.0376167311227624,0.110477907042145
-388.1,0.0653007957307526,0.017958000261386,0.0377650313790979,0.110605998946362
-387.5,0.0654655291136066,0.0179566658702015,0.0379138721332896,0.110734277914451
-386.9,0.0656306488873912,0.0179552286712808,0.0380632549360975,0.110862744624815
-386.3,0.0657961558110642,0.0179536884074171,0.0382131813381767,0.110991399761688
-385.7,0.0659620506443268,0.017952044823253,0.0383636528900102,0.111120244015205
-385.1,0.0661283341476198,0.0179502976653178,0.0385146711418413,0.111249278081472
-384.5,0.0662950070821203,0.0179484466820648,0.0386662376436047,0.111378502662632
-383.9,0.066462070209738,0.017946491623909,0.0388183539448562,0.111507918466935
-383.3,0.0666295242931123,0.0179444322432662,0.0389710215947016,0.111637526208812
-382.7,0.0667973700956079,0.0179422682945912,0.039124242141725,0.111767326608941
-382.1,0.0669656083813121,0.0179399995344177,0.039278017133915,0.111897320394326
-381.5,0.0671342399150309,0.0179376257213982,0.0394323481185906,0.112027508298365
-380.9,0.0673032654622851,0.0179351466163445,0.0395872366423255,0.112157891060929
-380.3,0.0674726857893073,0.0179325619822691,0.0397426842508716,0.112288469428434
-379.7,0.0676425016630376,0.0179298715844261,0.0398986924890808,0.112419244153921
-379.1,0.0678127138511205,0.0179270751903542,0.0400552629008264,0.112550215997129
-378.5,0.0679833231219009,0.0179241725699189,0.0402123970289225,0.112681385724578
-377.9,0.06815433024442,0.017921163495356,0.0403700964150428,0.112812754109648
-377.3,0.0683257359884124,0.0179180477413157,0.0405283625996374,0.112944321932657
-376.7,0.0684975411243016,0.0179148250849066,0.0406871971218499,0.113076089980944
-376.1,0.0686697464231964,0.0179114953057413,0.0408466015194308,0.113208059048954
-375.5,0.0688423526568871,0.0179080581859818,0.0410065773286522,0.113340229938319
-374.9,0.0690153605978415,0.017904513510386,0.0411671260842195,0.113472603457944
-374.3,0.069188771019201,0.0179008610663542,0.041328249319182,0.113605180424096
-373.7,0.0693625846947769,0.0178971006439773,0.0414899485648432,0.113737961660487
-373.1,0.0695368023990462,0.0178932320360843,0.0416522253506682,0.113870947998365
-372.5,0.0697114249071474,0.0178892550382919,0.041815081204191,0.114004140276604
-371.9,0.069886452994877,0.0178851694490533,0.0419785176509197,0.114137539341793
-371.3,0.0700618874386852,0.0178809750697086,0.0421425362142408,0.114271146048332
-370.7,0.0702377290156716,0.017876671704536,0.0423071384153215,0.11440496125852
-370.1,0.0704139785035813,0.0178722591608027,0.0424723257730107,0.114538985842656
-369.5,0.0705906366808008,0.0178677372488175,0.0426380998037391,0.114673220679128
-368.9,0.0707677043263538,0.0178631057819838,0.042804462021417,0.114807666654518
-368.3,0.0709451822198967,0.017858364576853,0.042971413937331,0.114942324663694
-367.7,0.071123071141715,0.0178535134531789,0.0431389570600393,0.115077195609913
-367.1,0.0713013718727182,0.0178485522339728,0.0433070928952652,0.115212280404922
-366.5,0.0714800851944363,0.0178434807455594,0.0434758229457888,0.115347579969062
-365.9,0.071659211889015,0.0178382988176334,0.0436451487113379,0.115483095231368
-365.3,0.0718387527392114,0.0178330062833167,0.0438150716884762,0.115618827129679
-364.7,0.0720187085283899,0.0178276029792167,0.043985593370491,0.115754776610742
-364.1,0.0721990800405174,0.017822088745485,0.0441567152472783,0.115890944630322
-363.5,0.072379868060159,0.0178164634258774,0.0443284388052267,0.116027332153311
-362.9,0.0725610733724738,0.0178107268678142,0.0445007655270993,0.116163940153838
-362.3,0.0727426967632097,0.0178048789224415,0.0446736968919145,0.116300769615386
-361.7,0.0729247390186997,0.0177989194446935,0.0448472343748241,0.116437821530903
-361.1,0.0731072009258568,0.0177928482933555,0.0450213794469902,0.116575096902917
-360.5,0.0732900832721694,0.0177866653311277,0.0451961335754606,0.116712596743658
-359.9,0.073473386845697,0.01778037042469,0.0453714982230413,0.116850322075173
-359.3,0.0736571124350653,0.0177739634447672,0.0455474748481686,0.116988273929448
-358.7,0.0738412608294613,0.0177674442661963,0.0457240649047779,0.117126453348532
-358.1,0.0740258328186291,0.0177608127679932,0.0459012698421713,0.117264861384658
-357.5,0.0742108291928646,0.0177540688334212,0.0460790911048838,0.117403499100373
-356.9,0.0743962507430113,0.0177472123500603,0.046257530132546,0.117542367568663
-356.3,0.0745820982604547,0.0177402432098773,0.0464365883597468,0.11768146787308
-355.7,0.0747683725371182,0.0177331613092972,0.0466162672158922,0.117820801107878
-355.1,0.0749550743654577,0.0177259665492748,0.0467965681250633,0.117960368378145
-354.5,0.0751422045384571,0.0177186588353681,0.0469774925058718,0.118100170799932
-353.9,0.0753297638496229,0.0177112380778125,0.0471590417713136,0.118240209500399
-353.3,0.0755177530929796,0.0177037041915954,0.0473412173286197,0.118380485617945
-352.7,0.0757061730630643,0.0176960570965328,0.0475240205791058,0.118521000302354
-352.1,0.0758950245549222,0.0176882967173462,0.0477074529180193,0.118661754714932
-351.5,0.0760843083641009,0.0176804229837406,0.0478915157343836,0.118802750028658
-350.9,0.0762740252866457,0.0176724358304843,0.0480762104108413,0.118943987428326
-350.3,0.0764641761190944,0.0176643351974885,0.0482615383234939,0.119085468110693
-349.7,0.0766547616584719,0.0176561210298893,0.0484475008417404,0.11922719328463
-349.1,0.0768457827022854,0.0176477932781301,0.0486340993281121,0.119369164171277
-348.5,0.0770372400485186,0.0176393518980449,0.0488213351381068,0.119511382004194
-347.9,0.0772291344956268,0.0176307968509436,0.049009209620019,0.119653848029519
-347.3,0.0774214668425317,0.0176221281036976,0.0491977241147687,0.119796563506127
-346.7,0.0776142378886156,0.0176133456288271,0.0493868799557274,0.119939529705793
-346.1,0.0778074484337165,0.0176044494045893,0.0495766784685411,0.12008274791335
-345.5,0.0780010992781223,0.0175954394150679,0.0497671209709523,0.120226219426861
-344.9,0.0781951912225655,0.0175863156502639,0.0499582087726171,0.120369945557782
-344.3,0.0783897250682181,0.0175770781061877,0.0501499431749224,0.120513927631134
-343.7,0.0785847016166852,0.0175677267849518,0.0503423254707979,0.120658166985676
-343.1,0.0787801216700004,0.017558261694866,0.0505353569445274,0.12080266497408
-342.5,0.0789759860306196,0.0175486828505325,0.0507290388715562,0.120947422963106
-341.9,0.0791722955014156,0.0175389902729437,0.0509233725182965,0.121092442333786
-341.3,0.0793690508856725,0.0175291839895799,0.0511183591419295,0.121237724481601
-340.7,0.0795662529870799,0.0175192640345095,0.0513139999902051,0.121383270816671
-340.1,0.0797639026097273,0.0175092304484897,0.0515102963012382,0.12152908276394
-339.5,0.0799620005580982,0.0174990832790697,0.0517072493033029,0.121675161763365
