"Date","fit","se","lower","upper"
-461.4,0.0733177349603894,0.0422938475685394,0.0228234229522945,0.211361783451387
-460.8,0.0733259563058257,0.0422591739210287,0.0228512533207903,0.211194290947339
-460.2,0.0733341785001925,0.0422245431015919,0.0228790842541081,0.211027138269522
-459.6,0.073342401543561,0.0421899552649963,0.0229069155830989,0.210860325668013
-459,0.0733506254360026,0.0421554105664048,0.0229347471378785,0.210693853393457
-458.4,0.0733588501775886,0.0421209091613768,0.0229625787478273,0.21052772169707
-457.8,0.0733670757683902,0.0420864512058673,0.0229904102415891,0.210361930830645
-457.2,0.0733753022084788,0.0420520368562279,0.0230182414470703,0.210196481046547
-456.6,0.0733835294979257,0.0420176662692058,0.0230460721914396,0.210031372597719
-456,0.0733917576368023,0.0419833396019445,0.0230739023011267,0.209866605737685
-455.4,0.0733999866251797,0.0419490570119837,0.0231017316018222,0.209702180720548
-454.8,0.0734082164631294,0.041914818657259,0.0231295599184766,0.209538097800994
-454.2,0.0734164471507226,0.041880624696102,0.0231573870752996,0.209374357234294
-453.6,0.0734246786880307,0.0418464752872403,0.0231852128957598,0.209210959276305
-453,0.073432911075125,0.0418123705897974,0.0232130372025837,0.209047904183471
-452.4,0.0734411443120768,0.0417783107632926,0.0232408598177555,0.208885192212826
-451.8,0.0734493783989574,0.041744295967641,0.0232686805625162,0.208722823621996
-451.2,0.0734576133358383,0.0417103263631532,0.0232964992573632,0.208560798669198
-450.6,0.0734658491227906,0.0416764021105354,0.0233243157220499,0.208399117613245
-450,0.0734740857598858,0.0416425233708891,0.023352129775585,0.208237780713545
-449.4,0.0734823232471952,0.0416086903057112,0.0233799412362323,0.208076788230104
-448.8,0.0734905615847902,0.0415749030768935,0.0234077499215097,0.207916140423527
-448.2,0.0734988007727419,0.0415411618467228,0.0234355556481895,0.207755837555019
-447.6,0.0735070408111219,0.0415074667778807,0.0234633582322975,0.207595879886387
-447,0.0735152817000015,0.0414738180334432,0.0234911574891126,0.207436267680043
-446.4,0.0735235234394519,0.0414402157768807,0.0235189532331667,0.207277001199002
-445.8,0.0735317660295446,0.0414066601720577,0.0235467452782444,0.207118080706886
-445.2,0.073540009470351,0.0413731513832325,0.0235745334373823,0.206959506467926
-444.6,0.0735482537619422,0.041339689575057,0.0236023175228691,0.20680127874696
-444,0.0735564989043899,0.0413062749125767,0.023630097346245,0.206643397809437
-443.4,0.0735647448977651,0.0412729075612298,0.0236578727183017,0.206485863921419
-442.8,0.0735729917421395,0.0412395876868474,0.0236856434490824,0.206328677349579
