;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Text_ID_head;Sentence_ID_head;Sentence_position_head;Token_ID_head;Token_position_head;Token_head;Token_clean_head;Relation_head;Head_head;Analysis_ID_head;Lemma_head;Lemma_simplex_head;Lemma_frequency_head;Language_head;Morphological_type_head;Part_of_speech_head;Stem_head;Tense_head;Mood_head;Diathesis_head;Person_head;Number_head;Gender_head;Case_head;Category_head;POS_head;Tags_head;Meaning_head;Meaning_category_head;Meaning_subcategory_head;Classical_Latin_equivalent_head;Classical_Latin_Form_head;TAM_analysis_head;Standard_aligned_head;Form_aligned_head;Sentence_head;Section_head;Reference_head;Name_head;Language_(text)_head;Language_family_head;Language_variety_head;Script_head;Date_after_head;Date_before_head;Provenance_head;GeoID_head;Latitude_head;Longitude_head;Finite_verb_head;Analysable_token_head;Text_length_head;Trismegistos_ID_head;Date_head;Century_head;Order;Semantics
146085;3099;4102;1;146085;15;dec(embres);decembres;ATR;146084;1464206;12361a;12361;6;Latin;C-stem;adjective;-;-;-;-;-;plural;F;ACC;-;a-p---fa-;F-acc-pl;December;PROPER;CALENDAR;December;Decembres;-;decembres;decembres;Pu(blius) Fuluius C(aii) f(ilius) / C(aii) n(epos) Suto(r) diem / suo obiet a(nte) d(iem) X k(alendas) Dec(embres), / C(aio) Atilio (et) Q(uito) Seruio co(n)s(ulibus).;;250 (Bakkum);;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-240;-150;Falerii Novi (Santa Maria di Falleri);;42.2942111;12.3401895;True;True;21;829119;-195;-1;3099;4102;1;146084;14;k(alendas);kalendas;ATR;146082;1465262;12793a;12793;17;Latin;A-stem;noun;-;-;-;-;-;plural;F;ACC;-;n-p---fa-;F-acc-pl;Calends;PROPER;CALENDAR;Kalendae;Kalendas;-;kalendas;kalendas;Pu(blius) Fuluius C(aii) f(ilius) / C(aii) n(epos) Suto(r) diem / suo obiet a(nte) d(iem) X k(alendas) Dec(embres), / C(aio) Atilio (et) Q(uito) Seruio co(n)s(ulibus).;;250 (Bakkum);;Latin;Indo-European::Italic::Latino-Sabellic;Latin;Latin;-240;-150;Falerii Novi (Santa Maria di Falleri);;42.2942111;12.3401895;True;True;21;829119;-195;-1;1;proper name
148474;1299;2116;1;148474;8;saṛ[ínam];sarinam;ATR;148473;211957;11342a;11342;3;Oscan;O-stem;adjective;-;-;-;-;-;singular;F;ACC;-;a-s---fa-;F-acc-sg;Sarinus;PROPER;TOPONYM;Sarinus;Sarinam;-;sarinaam;sarína-m;/p/· matị[is·] /p/· ni(umsis)· maṛ[aiis·][.?] / aídiḷị[s· v]íam· saṛ[ínam] / teremṇattens [· íním· fí]ṛ[í]mens[·];;Pompei 12 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199;-100;Pompeii;2788;40.74941;14.485429;True;True;14;170438;-149.5;-1;1299;2116;1;148473;7;v]íam;viam;OBJ;148476;211956;11689a;11689;13;Oscan;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;road;GEOGRAPHY;-;via;viam;-;wiaam;vía-m;/p/· matị[is·] /p/· ni(umsis)· maṛ[aiis·][.?] / aídiḷị[s· v]íam· saṛ[ínam] / teremṇattens [· íním· fí]ṛ[í]mens[·];;Pompei 12 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-199;-100;Pompeii;2788;40.74941;14.485429;True;True;14;170438;-149.5;-1;1;proper name
150011;1481;2319;3;150011;1;maimas;maimas;ATR;150012;195666;10833a;10833;3;Oscan;O-stem;adjective;-;-;-;-;-;singular;F;GEN;-;a-s---fg-;F-gen-sg;greater;-;-;maior;maioris;-;maymaas;maima-s;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2319;3;150012;2;carneis;carneis;ATR;150014;195667;10611a;10611;3;Oscan;C-stem;noun;-;-;-;-;-;singular;F;GEN;-;n-s---fg-;F-gen-sg;part;-;-;pars;partis;-;karoneys;car-neis;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;quantity
150035;1481;2319;3;150035;25;mallom;mallom;ATR;150034;195690;10803a;10803;8;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;wrongful;-;-;malus;malum;-;mallom;mallom;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2319;3;150034;24;dolom;dolom;ADV;150033;195689;10311a;10311;8;Oscan;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;deceit;-;-;dolus;dolum;-;dolom;dolom;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;other
150041;1481;2319;3;150041;31;touti]/cas;touticas;ATR;150040;195696;11552a;11552;57;Oscan;O-stem;adjective;-;-;-;-;-;singular;F;GEN;-;a-s---fg-;F-gen-sg;public;POLITICS;-;publicus;publicae;-;towtikaas;toutica-s;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2319;3;150040;30;egm[as;egmas;ATR;150042;195695;10339a;10339;4;Oscan;A-stem;noun;-;-;-;-;-;singular;F;GEN;-;n-s---fg-;F-gen-sg;matter;-;-;res;rei;-;egmaas;egma-s;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;expression
150056;1481;2319;3;150056;45;maimas;maimas;ATR;150057;195711;10833a;10833;3;Oscan;O-stem;adjective;-;-;-;-;-;singular;F;GEN;-;a-s---fg-;F-gen-sg;greater;-;-;maior;maioris;-;maymaas;maima-s;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2319;3;150057;46;carneis;carneis;ATR;150055;195712;10611a;10611;3;Oscan;C-stem;noun;-;-;-;-;-;singular;F;GEN;-;n-s---fg-;F-gen-sg;part;-;-;pars;partis;-;karoneys;car-neis;maimas carneis senateis tanginud. am[pert nei mins pam] / XL osins pon ioc egmo comparascuster, suae pis pertemust, pruter pan [---][,] / deiuatud sipus comẹnei perum dolom mallom siom ioc comono mais egm[as touti]/cas amnud pan pieisum brateis auti cadeis amnud inim idic siom dat sena[teis] / tanginud maimas carneis pertumum. /;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;quantity
150098;1481;2321;5;150098;28;touticom;touticom;ATR;150097;195753;11552a;11552;57;Oscan;O-stem;adjective;-;-;-;-;-;singular;N;NOM;-;a-s---nn-;N-nom-sg;public;POLITICS;-;publicus;publicum;-;towtikom;touticom;pis pocapit post {post} exac comono hafie{i}st meddis dat castrid loufir / en eituas factud pous touto deiuatu{n}s tanginom deicans s<i>om dat eiza<i>sc idic tangineis / deicum pod ualaemom touticom tadait ezum nep fefacid pod pis dat eizac egmad min[s] / deiuaid dolud malud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2321;5;150097;27;ualaemom;ualaemom;SBJ;150100;195752;11719a;11719;1;Oscan;O-stem;adjective;-;-;-;-;-;singular;N;NOM;-;a-s---nn-;N-nom-sg;best;-;-;bonus;bonum;-;walaymom;ualaemom;pis pocapit post {post} exac comono hafie{i}st meddis dat castrid loufir / en eituas factud pous touto deiuatu{n}s tanginom deicans s<i>om dat eiza<i>sc idic tangineis / deicum pod ualaemom touticom tadait ezum nep fefacid pod pis dat eizac egmad min[s] / deiuaid dolud malud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;other
150111;1481;2321;5;150111;41;malud.;malud;ATR;150110;195766;10803a;10803;8;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;wrongful;-;-;malus;malo;-;mallood;mal-u-d;pis pocapit post {post} exac comono hafie{i}st meddis dat castrid loufir / en eituas factud pous touto deiuatu{n}s tanginom deicans s<i>om dat eiza<i>sc idic tangineis / deicum pod ualaemom touticom tadait ezum nep fefacid pod pis dat eizac egmad min[s] / deiuaid dolud malud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2321;5;150110;40;dolud;dolud;ADV;150109;195765;10311a;10311;8;Oscan;O-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;deceit;-;-;dolus;dolo;-;dolood;dolu-d;pis pocapit post {post} exac comono hafie{i}st meddis dat castrid loufir / en eituas factud pous touto deiuatu{n}s tanginom deicans s<i>om dat eiza<i>sc idic tangineis / deicum pod ualaemom touticom tadait ezum nep fefacid pod pis dat eizac egmad min[s] / deiuaid dolud malud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;expression
150125;1481;2322;6;150125;13;mm;mm;ATR;150124;195780;-;-;985;Oscan;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;suae pis contrud exe<ic> fefacust auti comono hipust molto etanto estud n(ummum) MM in(im) suae pis ionc fortis meddis moltaum herest ampert minstreis aeteis / eituas moltas moltaum licitud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2322;6;150124;12;n(ummum);nummum;APOS;150121;195779;10956a;10956;4;Oscan;O-stem;noun;-;-;-;-;-;plural;M;GEN;-;n-p---mg-;M-gen-pl;coin;ECONOMY;-;nummus;nummorum;-;nummoom;nummu-m;suae pis contrud exe<ic> fefacust auti comono hipust molto etanto estud n(ummum) MM in(im) suae pis ionc fortis meddis moltaum herest ampert minstreis aeteis / eituas moltas moltaum licitud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;number
150135;1481;2322;6;150135;23;minstreis;minstreis;ATR;150136;195790;10876a;10876;4;Oscan;O-stem;adjective;comparative;-;-;-;-;singular;F;GEN;-;a-s---fgc;comp-F-gen-sg;smaller;-;-;parvus;minoris;-;ministereys;mis--t-reis;suae pis contrud exe<ic> fefacust auti comono hipust molto etanto estud n(ummum) MM in(im) suae pis ionc fortis meddis moltaum herest ampert minstreis aeteis / eituas moltas moltaum licitud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2322;6;150136;24;aeteis;aeteis;ATR;150138;195791;10209a;10209;5;Oscan;I-stem;noun;-;-;-;-;-;singular;F;GEN;-;n-s---fg-;F-gen-sg;part;-;-;pars;partis;-;ayteys;aeteis;suae pis contrud exe<ic> fefacust auti comono hipust molto etanto estud n(ummum) MM in(im) suae pis ionc fortis meddis moltaum herest ampert minstreis aeteis / eituas moltas moltaum licitud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;quantity
150165;1481;2323;7;150165;24;mallom;mallom;ATR;150164;195820;10803a;10803;8;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;wrongful;-;-;malus;malum;-;mallom;mallom;suae pis pru meddixud altrei castrous auti eituas / zicolom dicust izic comono ni hipid ne pon op toutad petirupert urust sipus perum dolom / mallom in(im) trutum zico(lom) touto peremust.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2323;7;150164;23;dolom;dolom;ADV;150163;195819;10311a;10311;8;Oscan;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;deceit;-;-;dolus;dolum;-;dolom;dolom;suae pis pru meddixud altrei castrous auti eituas / zicolom dicust izic comono ni hipid ne pon op toutad petirupert urust sipus perum dolom / mallom in(im) trutum zico(lom) touto peremust.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;quantity
150167;1481;2323;7;150167;26;trutum;trutum;ATR;150168;195822;11585a;11585;2;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;fourth;NUMBER;-;quartus;quartum;-;trutom;trutum;suae pis pru meddixud altrei castrous auti eituas / zicolom dicust izic comono ni hipid ne pon op toutad petirupert urust sipus perum dolom / mallom in(im) trutum zico(lom) touto peremust.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2323;7;150168;27;zico(lom);zicolom;OBJ;150170;195823;10324a;10324;10;Oscan;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;day;TIME;-;dies;diem;-;dyeekelom;z-i-colom;suae pis pru meddixud altrei castrous auti eituas / zicolom dicust izic comono ni hipid ne pon op toutad petirupert urust sipus perum dolom / mallom in(im) trutum zico(lom) touto peremust.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;number
150192;1481;2324;8;150192;22;xxx;xxx;ATR;150193;195847;-;-;985;Oscan;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;petiropert neip mais pomtis - com preiuatud actud / pruter pam medicatinom didest in(im) pon posmom con preiuatud urust eisucen ziculud / zicolom XXX nesimum comono{m} ni hipid.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2324;8;150193;23;nesimum;nesimum;ATR;150191;195848;10919a;10919;7;Oscan;O-stem;noun;-;-;-;-;-;plural;M;GEN;-;n-p---mg-;M-gen-pl;next;-;-;proximus;proximorum;-;nessemoom;nes-imu-m;petiropert neip mais pomtis - com preiuatud actud / pruter pam medicatinom didest in(im) pon posmom con preiuatud urust eisucen ziculud / zicolom XXX nesimum comono{m} ni hipid.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;number
150210;1481;2325;9;150210;14;mistreis;mistreis;ATR;150211;195865;10876a;10876;4;Oscan;O-stem;adjective;comparative;-;-;-;-;singular;M/F;GEN;-;a-s---mgc;comp-M-gen-sg;smaller/less;-;-;parvus;minoris;-;ministereys;mis--t-reis;suae pis contrud exeic fefacust ionc suae pis / herest meddis moltaum {licitud} ampert mistreis aeteis eituas licitud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2325;9;150211;15;aeteis;aeteis;ATR;150212;195866;10209a;10209;5;Oscan;I-stem;noun;-;-;-;-;-;singular;M/F;GEN;-;n-s---mg-;M-gen-sg;part;-;-;pars;partis;-;ayteys;aeteis;suae pis contrud exeic fefacust ionc suae pis / herest meddis moltaum {licitud} ampert mistreis aeteis eituas licitud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;quantity
150242;1481;2327;11;150242;9;mallud;mallud;ATR;150241;195897;10803a;10803;8;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;ABL;-;a-s---mb-;M-abl-sg;wrongful;-;-;malus;malo;-;mallood;mallu-d;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2327;11;150241;8;dolud;dolud;ADV;150240;195896;10311a;10311;8;Oscan;O-stem;noun;-;-;-;-;-;singular;M;ABL;-;n-s---mb-;M-abl-sg;deceit;-;-;dolus;dolo;-;dolood;dolu-d;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;expression
150255;1481;2327;11;150255;22;mallom;mallom;ATR;150254;195910;10803a;10803;8;Oscan;O-stem;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;wrongful;-;-;malus;malum;-;mallom;mallom;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2327;11;150254;21;dolum;dolum;ADV;150253;195909;10311a;10311;8;Oscan;O-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;deceit;-;-;dolus;dolum;-;dolom;dolum;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;expression
150258;1481;2327;11;150258;25;allo;allo;ATR;150259;195913;10066a;10066;2;Oscan;O-stem;adjective;-;-;-;-;-;singular;F;NOM;-;a-s---fn-;F-nom-sg;whole;-;-;totus;tota;-;allaa;allo-;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2327;11;150259;26;famelo;famelo;SBJ;150257;195914;10417a;10417;1;Oscan;A-stem;noun;-;-;-;-;-;singular;F;NOM;-;n-s---fn-;F-nom-sg;household;-;-;familia;familia;-;famelyaa;famel-o-;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;0;quantity
150262;1481;2327;11;150262;29;siuom;siuom;ATR;150261;195917;11383a;11383;1;Oscan;O-stem;adjective;-;-;-;-;-;singular;N;NOM;-;a-s---nn-;N-nom-sg;his;-;-;suus;suum;-;seewom;si-uom;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2327;11;150261;28;ei(tuo);eituo;SBJ;150270;195916;10402a;10402;19;Oscan;A-stem;noun;-;-;-;-;-;singular;F;NOM;-;n-s---fn-;F-nom-sg;money;ECONOMY;-;pecunia;pecunia;-;eytuaa;eituo-;aut suae pis censtomen nei cebnust dolud mallud / in(im) eizeic uincter esuf comenei lamatir pr(u) meddixud toutad praesentid perum dolum / mallom in(im) amiricatud allo famelo in(im) ei(tuo) siuom pae{i} eizeis fust pae ancensto fust / toutico estud.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;possession
150306;1481;2328;12;150306;36;x;x;ATR;150305;195961;-;-;985;Oscan;-;numeral;-;-;-;-;-;-;-;-;-;---------;;-;NUMBER;-;-;-;-;-;-;pr(aetor) suae praefucus pod post exac Bansae fust suae pis op eizois com / a<l>trud ligud agum herest auti pru medicatud manim aserum eizazunc egmazum / pas exaiscen ligis scriftas set, ne p{h}im pruhipid mais zicolois X nesimois.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1481;2328;12;150305;35;zicolois;zicolois;ADV;150304;195960;10324a;10324;10;Oscan;O-stem;noun;-;-;-;-;-;plural;M;ABL;-;n-p---mb-;M-abl-pl;day;TIME;-;dies;diebus;-;dyeekeloys;z-i-colois;pr(aetor) suae praefucus pod post exac Bansae fust suae pis op eizois com / a<l>trud ligud agum herest auti pru medicatud manim aserum eizazunc egmazum / pas exaiscen ligis scriftas set, ne p{h}im pruhipid mais zicolois X nesimois.;;Bantia 1 (Imagines Italicae);Lex Bantiae;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-90;-89;Italy;932;42.330556;12.603889;True;True;478;170991;-89.5;0;1;number
