;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
157112;995;1413;344;157112;13;uapersus.;uapersus;OBJ;157111;202767.0;10751a;10751;7.0;Umbrian;C-stem;noun;-;-;-;-;-;plural;M;DAT;-;n-p---md-;M-dat-pl;stone seat;BUILDING;-;lapis;lapidibus;-;laped-ufos;uapersus--;8 angluto / 9 hondomu. porsei. nesimei. asa. deueia. est. anglome. somo. porsei. nesimei. uapersus. auiehcleir / 10 est.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157111];[157112];2;proximus;0;1;[157112];0
157270;995;1426;357;157270;4;iuue.;iuue;OBJ;157274;202925.0;10325a;10325;41.0;Umbrian;IRR;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Jupiter;PROPER;THEONYM;Iuppiter;Iovi;-;dyowey;i-uue-;22 pre. uereir. treblaneir. iuue. grabouei. buf. treif. fetu.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157274];[157270];2;facio;1;0;[157270];0
157296;995;1429;360;157296;5;ocre.;ocre;OBJ_CO;319884;202951.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;23 fos. sei. pacer sei. ocre. fisei / 24 tote. iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157293, 157295];[157296, 157298, 157301, 157303];8;sum;1;1;[157296, 157298, 157301, 157303];0
157411;995;1438;369;157411;6;ocre;ocre;OBJ_CO;319400;203066.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;30 futu. fos. pacer. paśe. tua. ocre fisi / 31 tote. iiouine. erẹr. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157406];[157411, 157413, 157416, 157418];8;sum;1;1;[157411, 157413, 157416, 157418];0
157451;995;1443;374;157451;6;ocre.;ocre;OBJ_CO;319402;203106.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;33 futu. fos. pacer. pase. tua. ocre. fisi. tote. iouine. erer nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157446];[157451, 157453, 157456, 157458];8;sum;1;1;[157451, 157453, 157456, 157458];0
157575;995;1452;383;157575;6;ocre.;ocre;OBJ_CO;319404;203230.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;40 futu. fos. pacer. pase. tua. ocre. fisie. tote. iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157570];[157575, 157577, 157580, 157582];8;sum;1;1;[157575, 157577, 157580, 157582];0
157615;995;1457;388;157615;6;ocre.;ocre;OBJ_CO;319406;203270.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;42 futu. fons. pacer. pase. tuua. ocre. fisi. tote / 43 iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157610];[157615, 157617, 157620, 157622];8;sum;1;1;[157615, 157617, 157620, 157622];0
157740;995;1466;397;157740;6;ocre.;ocre;OBJ_CO;319408;203395.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;50 futu. fons. pacer. pase. tua. ocre. fisi tote. iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157735];[157740, 157742, 157745, 157747];8;sum;1;1;[157740, 157742, 157745, 157747];0
157780;995;1471;402;157780;6;ocre.;ocre;OBJ_CO;319918;203435.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;52 futu. fons. pacer. pase. tua. ocre. fisi / 53 tote. iiouine. erer. nomne. erar. nomne.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157775];[157780, 157782, 157785, 157787];8;sum;1;1;[157780, 157782, 157785, 157787];0
157857;995;1481;412;157857;8;trebo.;trebo;OBJ;157856;203512.0;11569a;11569;2.0;Umbrian;O-stem OR U-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Trebus;PROPER;THEONYM;Trebus;Trebo;-;treboy;trebo-;58 post. uerir. treblanir. si. gomia. trif. fetu. trebo. iouie. ocriper. fisiu. totaper. iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157856];[157857];2;facio;1;1;[157857];0
157889;995;1488;419;157889;7;marte.;marte;OBJ;157888;203544.0;10824a;10824;5.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mars;PROPER;THEONYM;Mars;Marti;-;martey;marte-;1 pre. uerir. tesenocir. buf. trif. fetu marte. grabouei. ocriper. fisiu totaper iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157888];[157889];2;facio;1;1;[157889];0
157923;995;1495;426;157923;8;fiso.;fiso;OBJ;157922;203578.0;10447a;10447;2.0;Umbrian;O-stem OR U-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisus;PROPER;THEONYM;Fisus;Fiso;-;fisoy;fiso-;3 post. uerir. tesenocir. sif. filiu. trif. fetu fiso. sansie. ocrip̣er. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157922];[157923];2;facio;1;1;[157923];0
157964;995;1503;434;157964;12;fisoui.;fisoui;OBJ;157963;203619.0;10449a;10449;13.0;Umbrian;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisovius;PROPER;THEONYM;Fisovius;Fisovio;-;fisowyoy;fisoui--;5 ape. sopo. postro. peperscust. u{.}estisia. et. mefa. spefa. scalsie. conegos. fetu. fisoui. sansi / 6 ocriper. fisiu. totaper. iouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157963];[157964];2;facio;1;1;[157964];0
157993;995;1506;437;157993;5;ocre.;ocre;OBJ_CO;319935;203648.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;7 fons. sir. pacer. sir. ocre. fisi. tote. iiouine. erer. nomne / 8 era{.}r nomne.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157990, 157992];[157993, 157995, 157998, 158000];8;sum;1;1;[157993, 157995, 157998, 158000];0
158048;995;1512;443;158048;12;dupursus;dupursus;OBJ_CO;319939;203703.0;10320a;10320;1.0;Umbrian;C-stem;noun;-;-;-;-;-;plural;?;DAT;-;n-p----d-;dat-pl;two-footed;-;-;bipes;bipedibus;-;dupood-ufos;dupu-rsus--;10 fisouie. sanśie ditu. ocre. fisi. tote. iouine. ocrer. fisie. totar. iouinar. dupursus / 11 peturpursus. fato. fito. perne. postne. sepse sarsite uou{.}se. auie. esone.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158039];[158048, 158049];2;do;1;1;[158048, 158049];0
158064;995;1513;444;158064;6;ocre.;ocre;OBJ_CO;319944;203719.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;11 futu. fons. pacer. pase. tua. ocre. fisi. tote. iiouine / 12 erer. nomne. erar. nomne.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158059];[158064, 158066, 158069, 158071];8;sum;1;1;[158064, 158066, 158069, 158071];0
158102;995;1517;448;158102;6;ocre.;ocre;OBJ_CO;319376;203757.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;13 futu. fons. pacer. pase / 14 tua. ocre. fisi. tote. iiouine. erer nomne. erar. nomne.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158097];[158102, 158104, 158107, 158109];8;sum;1;1;[158102, 158104, 158107, 158109];0
158179;995;1530;461;158179;8;uofione.;uofione;OBJ;158178;203834.0;11716a;11716;2.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Vofonius;PROPER;PERSONAL;Vofonius;Vofonio;-;wofiooney;uofio-ne-;19 pre. uerir. uehier. buf trif. calersu fetu uofione. grabouie. ocriper. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158178];[158179];2;facio;1;1;[158179];0
158216;995;1537;468;158216;7;tefrei.;tefrei;OBJ;158215;203871.0;11514a;11514;21.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Tefer;PROPER;THEONYM;Tefer;Tefro;-;tefrey;tefrei;22 post. uerir. uehier. habina. trif. fetu. tefrei. ioui. ocriper. fisiu. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158215];[158216];2;facio;1;1;[158216];0
158259;995;1546;477;158259;1;capirse.;capirse;OBJ;158261;203914.0;10602a;10602;16.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;bowl;-;-;capis;capidi;-;kapid-im;capirse-;24 capirse. perso. osatu.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158261];[158259];1;facio;1;0;[158259];0
158297;995;1552;483;158297;5;ocre.;ocre;OBJ_CO;319957;203952.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;26 fon(s) sir. pacer. si. ocre. fisi. tote. / 27 iouine. erer. nomne. erar. nomne.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158294, 158296];[158297, 158299, 158302, 158304];8;sum;1;1;[158297, 158299, 158302, 158304];0
158412;995;1561;492;158412;6;ocre.;ocre;OBJ_CO;319968;204067.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;32 futu. fons. pacer. pase. tua. ocre. fisi. tote / 33 iiouine. erer. nomne. erar. nomne.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158407];[158412, 158414, 158417, 158419];8;sum;1;1;[158412, 158414, 158417, 158419];0
158450;995;1565;496;158450;6;ocre.;ocre;OBJ_CO;319972;204105.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;citadel;BUILDING;-;arx;arci;-;okrey;ocre-;34 futu. fons pacer. pase. tua. ocre. fisi. tote. iiouine. erer / 35 nomne. erar. nomne.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158445];[158450, 158452, 158455, 158457];8;sum;1;1;[158450, 158452, 158455, 158457];0
158489;995;1569;500;158489;2;capirse.;capirse;OBJ;158491;204144.0;10602a;10602;16.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;bowl;-;-;capis;capidi;-;kapid-im;capirse-;37 suront. capirse. perso. osatu.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158491];[158489];1;facio;1;0;[158489];0
158579;995;1583;514;158579;1;marte.;marte;OBJ;158581;204234.0;10824a;10824;5.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Mars;PROPER;THEONYM;Mars;Marti;-;martey;marte-;43 marte. horse fetu. popluper. totar. iiouinar. totaper. iiouina.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158581];[158579];2;facio;1;0;[158579];0
158614;995;1591;522;158614;1;honde.;honde;OBJ;158616;204269.0;10543a;10543;4.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hondus;PROPER;THEONYM;Hondus;Hondo;-;homtoy;honde-;45 honde. śerfi. fetu. popluper. totar. iiouinar. totaper. iiouina{.r}.;Table 6b (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158616];[158614];2;facio;1;0;[158614];0
158975;995;1656;587;158975;1;śerfe.;serfe;OBJ;158977;204630.0;10655a;10655;35.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Serfus;PROPER;THEONYM;Serfus;Serfo;-;keresoy;śer-fe-;3 śerfe. martie. feitu. popluper. totar. iiouinar. totaper / 4 iiouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[158977];[158975];2;facio;1;0;[158975];0
159020;995;1664;595;159020;8;prestote.;prestote;OBJ;159019;204675.0;11236a;11236;27.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Prestota;PROPER;THEONYM;Prestota;Prestotae;-;praystatay;pre-stote-;6 rubine. parca. trif. rofa. ote. peia. fetu. prestote. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper / 7 iouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159019];[159020];3;facio;1;1;[159020];0
159060;995;1671;602;159060;10;prestote.;prestote;OBJ;159059;204715.0;11236a;11236;27.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Prestota;PROPER;THEONYM;Prestota;Prestotae;-;praystatay;pre-stote-;8 ape. supo. postro. pepescus. enom. pesclu. ruseme. uesticatu. prestote. śerfie / 9 śerfer. martier. popluper. totar. iouinar. totaper. iouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159059];[159060];3;libo;1;1;[159060];0
159110;995;1674;605;159110;9;tote.;tote;OBJ_CO;159129;204765.0;11551a;11551;139.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;state;POLITICS;-;populus;populo;-;towtay;to-te-;11 prestota. śerfia. śerfer martier. preuendu. uia. ecla. atero. tote. tarsinate. trifo. tarsinate / 12 tursce. naharce. iabusce. nomne. totar. tarsinater. trifor. tarsinater. tuscer. naharcer. iabuscer. nomner / 13 nerus. śitir. anśihitir. iouies. hostatir. anostatir. ero. nomne.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159106];[159126, 159130, 159110, 159112, 159117, 159134];15;averto;1;1;[159110, 159112, 159117, 159126, 159130, 159134];0
159295;995;1689;620;159295;6;prestote.;prestote;OBJ;159294;204950.0;11236a;11236;27.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Prestota;PROPER;THEONYM;Prestota;Prestotae;-;praystatay;pre-stote-;23 enom. ruseme / 24 persclu. uesticatu. prestote. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper. iouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159294];[159295];3;libo;1;1;[159295];0
159342;995;1694;625;159342;9;pople.;pople;OBJ_CO;320020;204997.0;11200a;11200;37.0;Umbrian;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;people;POLITICS;-;populus;populo;-;popoloy;pop-le-;26 prestota / 27 śerfia. śerfer. martier. ahauendu. uia. ecla. atero. pople. totar. iiouinar. tote. iiouine. popler. totar. iouinar / 28 totar. iiouinar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. ero. nomne. erar. nomne.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159338];[159342, 159345, 159352, 159355, 159359, 159361];13;adverto;1;1;[159342, 159345, 159352, 159355, 159359, 159361];0
159496;995;1707;638;159496;8;fisoui.;fisoui;OBJ;159495;205151.0;10449a;10449;13.0;Umbrian;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Fisovius;PROPER;THEONYM;Fisovius;Fisovio;-;fisowyoy;fisoui--;37 uestisa. et. mefa. spefa. scalsie. conegos. fetu. fisoui. sansii. popluper. totar. iiouinar. totaper. iiouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159495];[159496];2;facio;1;1;[159496];0
159543;995;1715;646;159543;6;turse.;turse;OBJ;159542;205198.0;11547a;11547;10.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Tursa;PROPER;THEONYM;Tursa;Tursae;-;torsay;turse-;41 trahaf. sahate. uitla. trif. feetu. turse. śerfie. śerfer. martier. popluper. totar. iiouinar. totaper. iiouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159542];[159543];3;facio;1;1;[159543];0
159719;995;1749;680;159719;8;turse.;turse;OBJ;159718;205374.0;11547a;11547;10.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Tursa;PROPER;THEONYM;Tursa;Tursae;-;torsay;turse-;52 pafe. trif. promom. haburent. eaf. acersoniem / 53 fetu. turse. iouie. popluper. totar. iiouinar. totaper. iouina.;Table 7a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[159718];[159719];2;facio;1;1;[159719];0
153888;1036;1802;1;153888;4;anagtiai·;anagtiai;OBJ;153891;199543.0;10091a;10091;1.0;Oscan;A-stem;noun;-;-;-;-;-;singular;F;DAT;-;n-s---fd-;F-dat-sg;Angitia;PROPER;THEONYM;Angitia;Angitiae;-;an-getyay;anag-tiai;stenis· kalaviis· g(aavieís) / anagtiai· diíviiai· / dunum· deded·;;Bouianum or Saepinum not Aesernia 1 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-325.0;-275.0;Bovianum (Bojano) (?);14466.0;41.48673;14.473913;True;True;7;170676;-300.0;-3;[153891];[153888];2;do;1;0;[153888];-1
154641;1041;1807;1;154641;3;ιουfηι;ioufei;OBJ;154644;200296.0;10325a;10325;19.0;Oscan;IRR;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Jupiter;PROPER;THEONYM;Iuppiter;Iovi;-;dyo-wey;ι-ουfηι;[ϲ]τ̣ατ̣[ι]ϲ [---]-ι̣ /- εϲ ιουfηι [--]-[.1]α /- ναρηι α̣ν̣[α]fεδ / βρατηιϲ δαταϲ /;;Paestum 1 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Greek;-325.0;-275.0;Paestum (Capaccio);14483.0;40.4186665;15.0050805;True;True;8;170924;-300.0;-3;[154644];[154641];2;dedico;1;0;[154641];0
154055;1073;1852;1;154055;1;[herek]lui;hereklui;OBJ;154061;199710.0;10529a;10529;17.0;Oscan;O-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Hercules;PROPER;THEONYM;Hercules;Herculi;-;her-kloy;hereklui;[herek]lui aiserniu i / [---][uru]fiis brateis / [da]ṭas dunum ded(ed) / ([lu]vkụ(i);;Bouianum 41 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-299.0;-250.0;Campochiaro;32805.0;41.4414924;14.5072722;True;True;8;170717;-274.5;-2;[154061];[154055];2;do;1;0;[154055];0
154062;1073;1852;1;154062;8;([lu]vkụ(i);luvkui;OBJ;154061;199717.0;10783a;10783;86.0;Oscan;YO-stem;noun;-;-;-;-;-;singular;M;DAT;-;n-s---md-;M-dat-sg;Lucius;PROPER;PERSONAL;Lucius;Lucio;-;lowkyoy;luvk-ui;[herek]lui aiserniu i / [---][uru]fiis brateis / [da]ṭas dunum ded(ed) / ([lu]vkụ(i);;Bouianum 41 (Imagines Italicae);;Oscan;Indo-European::Italic::Latino-Sabellic::Sabellic;Oscan;Oscan;-299.0;-250.0;Campochiaro;32805.0;41.4414924;14.5072722;True;True;8;170717;-274.5;-2;[154061];[154062];1;do;1;1;[154062];0
