;Text_ID;Sentence_ID;Sentence_position;Token_ID;Token_position;Token;Token_clean;Relation;Head;Analysis_ID;Lemma;Lemma_simplex;Lemma_frequency;Language;Morphological_type;Part_of_speech;Stem;Tense;Mood;Diathesis;Person;Number;Gender;Case;Category;POS;Tags;Meaning;Meaning_category;Meaning_subcategory;Classical_Latin_equivalent;Classical_Latin_Form;TAM_analysis;Standard_aligned;Form_aligned;Sentence;Section;Reference;Name;Language_(text);Language_family;Language_variety;Script;Date_after;Date_before;Provenance;GeoID;Latitude;Longitude;Finite_verb;Analysable_token;Text_length;Trismegistos_ID;Date;Century;Heads;Siblings;Constituent;Verbal_head;Main_clause;Order;Check;Konneker
157553;995;1449;380;157553;2;tota.;tota;OBJ;157552;203208.0;11551a;11551;139.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;state;POLITICS;-;populus;populum;-;towtaam;to-ta--;39 pihatu. tota. iouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157552];[157553];2;pio;1;1;[157553];0
157562;995;1450;381;157562;8;nome.;nome;OBJ;157557;203217.0;10930a;10930;99.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;name;-;-;nomen;nomen;-;noomen;no-me-;39 di. grabouie. pihatu. ocrer. fisier. totar. iiouinar. nome. nerf. arsmo. ueiro / 40 pequo castruo. fri. pihatu.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157557];[157562];2;pio;1;1;[157562];0
157563;995;1451;382;157563;1;nerf.;nerf;OBJ_CO;319903;203218.0;10914a;10914;18.0;Umbrian;C-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;man;HUMAN;-;vir;viros;-;neerf;ne-rf;39 di. grabouie. pihatu. ocrer. fisier. totar. iiouinar. nome. nerf. arsmo. ueiro / 40 pequo castruo. fri. pihatu.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157569];[157563, 157564, 157565, 157566, 157567, 157568];6;pio;1;0;[157563, 157564, 157565, 157566, 157567, 157568];0
157587;995;1453;384;157587;5;ocre.;ocre;OBJ;157586;203242.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;citadel;BUILDING;-;arx;arcem;-;okrim;ocre-;40 di / 41 grabouie. saluo seritu. ocre. fisim.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157586];[157587];2;servo;1;1;[157587];0
157591;995;1454;385;157591;3;totam;totam;OBJ;157590;203246.0;11551a;11551;139.0;Umbrian;A-stem;noun;-;-;-;-;-;singular;F;ACC;-;n-s---fa-;F-acc-sg;state;POLITICS;-;populus;populum;-;towtaam;to-ta-m;41 salua. seritu. totam iiouina.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157590];[157591];2;servo;1;1;[157591];0
157601;995;1455;386;157601;9;nome.;nome;OBJ;157596;203256.0;10930a;10930;99.0;Umbrian;C-stem;noun;-;-;-;-;-;singular;N;ACC;-;n-s---na-;N-acc-sg;name;-;-;nomen;nomen;-;noomen;no-me-;41 di. grabouie. saluuom. seritu. ocrer. fisier. totar / 42 iiouinar. nome.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157596];[157601];2;servo;1;1;[157601];0
157602;995;1456;387;157602;1;nerf.;nerf;OBJ_CO;319905;203257.0;10914a;10914;18.0;Umbrian;C-stem;noun;-;-;-;-;-;plural;M;ACC;-;n-p---ma-;M-acc-pl;man;HUMAN;-;vir;viros;-;neerf;ne-rf;42 nerf. arsmo. uiro. pequo. castruo frif. saluua. seritu.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157609];[157602, 157603, 157604, 157605, 157606, 157607];6;servo;1;0;[157602, 157603, 157604, 157605, 157606, 157607];0
157625;995;1458;389;157625;3;tiom.;tiom;OBJ;157643;203280.0;11508a;11508;47.0;Umbrian;IRR;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;you;-;-;tu;te;-;teeom;ti-om;43 di. grabouie. tiom. essu. bue. peracri. pihaclu. etru. ocriper. fissiu. totaper. iouina. erer / 44 nomneper. erar. nomneper. di. grabouie. tiom. subocau;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157643];[157625];1;invoco;1;0;[157625];0
157642;995;1458;389;157642;23;tiom.;tiom;OBJ;157643;203297.0;11508a;11508;47.0;Umbrian;IRR;adjective;-;-;-;-;-;singular;M;ACC;-;a-s---ma-;M-acc-sg;you;-;-;tu;te;-;teeom;ti-om;43 di. grabouie. tiom. essu. bue. peracri. pihaclu. etru. ocriper. fissiu. totaper. iouina. erer / 44 nomneper. erar. nomneper. di. grabouie. tiom. subocau;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157643];[157642];1;invoco;1;0;[157642];0
157715;995;1462;393;157715;4;ocrem.;ocrem;OBJ;157714;203370.0;10976a;10976;73.0;Umbrian;I-stem;noun;-;-;-;-;-;singular;M;ACC;-;n-s---ma-;M-acc-sg;citadel;BUILDING;-;arx;arcem;-;okrim;ocre-;48 di. grabouie / 49 pihatu. ocrem. fisim.;Table 6a (Latin alphabet);;Iguvine Tables;Umbrian;Indo-European::Italic::Latino-Sabellic::Sabellic;Umbrian;Umbrian/Latin;-100;-150;Iguvium (Gubbio);11852.0;43.355464;12.573438;True;True;4620;171820;-125.0;-1;[157714];[157715];2;pio;1;1;[157715];0
