;Token_ID;Lemma;Token;Children;Relation;POS;Category;AuxY;Language;Date_before;Date_after;Sentence;Proper;Verbs;Nouns;Polysyndeton;Bisyndeton;Minus_one;Strategy
331;320043;-;-;2;PNOM_CO;adjective;-;0;Umbrian;-150.0;-100.0;49 tursa. iouia. futu. fons / 50 pacer. pase. tua. pople. totar. iouinar. tote. iouine. erar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. erom / 51 nomne. erar. nomne.;0;0;0;0;0;1;A
332;320046;-;-;2;ATR_CO;adjective;-;0;Umbrian;-150.0;-100.0;49 tursa. iouia. futu. fons / 50 pacer. pase. tua. pople. totar. iouinar. tote. iouine. erar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. erom / 51 nomne. erar. nomne.;0;0;0;0;0;1;A
333;320045;-;-;2;ATR_CO;adjective;POLITICS;0;Umbrian;-150.0;-100.0;49 tursa. iouia. futu. fons / 50 pacer. pase. tua. pople. totar. iouinar. tote. iouine. erar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. erom / 51 nomne. erar. nomne.;0;0;0;0;0;1;A
334;320044;-;-;6;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;49 tursa. iouia. futu. fons / 50 pacer. pase. tua. pople. totar. iouinar. tote. iouine. erar. nerus. śihitir. anśihitir. iouies. hostatir. anhostatir. erom / 51 nomne. erar. nomne.;0;0;1;1;0;0;A
335;159703;10385a;et;2;SBJ_CO;verb;HUMAN;0;Umbrian;-150.0;-100.0;51 enom. iuenga. peracrio. tursituto. porse. perca. arsmatia. habiest. et / 52 prinuatur.;0;1;0;0;0;1;S
336;320047;-;-;2;ADV_CO;noun;POLITICS;0;Umbrian;-150.0;-100.0;52 pafe. trif. promom. haburent. eaf. acersoniem / 53 fetu. turse. iouie. popluper. totar. iiouinar. totaper. iouina.;0;0;1;0;0;1;A
337;320049;-;-;2;OBJ_CO;noun;RELIGION;0;Umbrian;-150.0;-100.0;54 struśla. ficla. prosesetir. arsueitu.;0;0;1;0;0;1;A
338;150600;10193a;a<v>t·;2;PRED_CO;verb;-;0;Oscan;-250.0;-299.0;/ [---] / [sak]ra[ít]ir· / kas[it dam]s[en]n/ias· pas· fi[í]et / pụ́streí· iúkleí / <v>ehiianasúm / a<v>t· sakrim / fakiíad kasit / medik(i)ḍ)· túvtiḳ(ud) / kapv(anud)· adpúd / fiị́et /;0;1;0;0;0;1;O
339;320053;-;-;2;ADV_CO;noun;-;0;Umbrian;-250.0;-299.0;bim: asif: uesclis: uinu: arpatitu / ;0;0;1;0;0;1;A
340;152309;-;-;2;SBJ_CO;noun;PROPER;0;Umbrian;-250.0;-299.0;ec: se: cosuties: ma: ca: tafanies: medix: sistiatiens -;1;0;0;0;0;1;A
341;320054;-;-;3;ATR_CO;noun;PROPER;0;Oscan;-250.0;-299.0;úpíl(eís)· vi(bieís)· pak(ieís)· / tantrnnaiúm / iúvil(as)· ṣakrann(as) / púmperiaís / súllemnaís / pún· medd(is)· pis / íṇíl[·] verehias / fust· sakrid· / sakrafír;1;0;0;1;0;0;A
342;152532;10362a;iní/m·;2;OBJ_CO;noun;RELATION;0;Oscan;-250.0;-299.0;ek(úk)· iúvil(ú)· s(e)p(ieis)· / kalúvieis· iní/m· fratrúm / múinik(ú)· est / fiísíais · pum/periais· pas· pr/ai· - mamerttia/is· set· sakrasia/s· l· pettieis· me/ddikkiai· fufens /;0;0;1;0;0;1;P
343;152551;10362a;ini-ṃ;2;ADV_CO;noun;RELATION;0;Oscan;-250.0;-299.0;ẹk(úk)· iúviḷ(ú)· s(e)p(ieis)· kạ/ḷú-vieis· ini-ṃ / fraṭrúm· mụ́-i/-nik(ú)· est· fịisị́ais· / púmperiais· pra/i· mamerttiais / pas· set· kerss<n>/asias· l· pettíẹ[i]/s· meddiki<a>i· - / fụfens /;0;0;1;0;0;1;P
344;154936;10362a;ειν(ειμ);3;OBJ_CO;unclear;-;0;Oscan;-250.0;-299.0;πωτ ϝολ/λοhωμ· ϲορο/ωμ· ειν(ειμ) καπιδιτ/ωμ· καhαϲ λεικειτ κω/[ρο μ]αχερηι λιο{κα}κειτ ϲϝα/[ι τιω]μ̣ εϲοτ βρατωμ μειαι ανα[fακ] /- [---][---];0;0;0;1;0;0;P
345;150500;-;-;3;ATR_CO;noun;PROPER;0;Oscan;-225.0;-250.0;aisos pacris totai / maroucai lixs / asignas ferenter· / auiatas toutai· / maroucai· ioues· - / patres ocres tarin/cr<e>s iouias· agine;1;0;0;1;0;0;A
346;151272;10193a;αυτ;2;ADV_CO;verb;-;0;Oscan;-200.0;-299.0;[---] / [---][ποκ]καπιδ [---] / [---] εϲτουδ τρι - [οπερτ][---] / [---][ϲερευ]κιδιμο ειϲειϲ μειν[---] / [---]τ̣ τρειπκατομ αhπε[---] / [---][με]δδεϲ <εϲ>ϲουf μεδεικα[τεν][---] / [---][ου]ϲτ αυτ ιαfκ <κ>λοπουϲτ [---] / [---]ουδ ακτουδ ϲϝαι ϝει - [---] / [---]αϲ τρειβιϝομ εh ποια[δ][---] / [---]ιδ ϝουρουϲτ ειϝει κερεϲτ [---] / [---][πο]υκελ ειhειοι εδει fειρα[---] / [---]ιϲ ρεκινομ hαfειτουδ [---];0;1;0;0;0;1;O
347;320058;-;-;2;PRED_CO;verb;-;0;Oscan;-200.0;-299.0;[---] / [---][ποκ]καπιδ [---] / [---] εϲτουδ τρι - [οπερτ][---] / [---][ϲερευ]κιδιμο ειϲειϲ μειν[---] / [---]τ̣ τρειπκατομ αhπε[---] / [---][με]δδεϲ <εϲ>ϲουf μεδεικα[τεν][---] / [---][ου]ϲτ αυτ ιαfκ <κ>λοπουϲτ [---] / [---]ουδ ακτουδ ϲϝαι ϝει - [---] / [---]αϲ τρειβιϝομ εh ποια[δ][---] / [---]ιδ ϝουρουϲτ ειϝει κερεϲτ [---] / [---][πο]υκελ ειhειοι εδει fειρα[---] / [---]ιϲ ρεκινομ hαfειτουδ [---];0;1;0;0;0;1;A
348;151285;10405a;ειϝει;2;ATR_CO;verb;-;0;Oscan;-200.0;-299.0;[---] / [---][ποκ]καπιδ [---] / [---] εϲτουδ τρι - [οπερτ][---] / [---][ϲερευ]κιδιμο ειϲειϲ μειν[---] / [---]τ̣ τρειπκατομ αhπε[---] / [---][με]δδεϲ <εϲ>ϲουf μεδεικα[τεν][---] / [---][ου]ϲτ αυτ ιαfκ <κ>λοπουϲτ [---] / [---]ουδ ακτουδ ϲϝαι ϝει - [---] / [---]αϲ τρειβιϝομ εh ποια[δ][---] / [---]ιδ ϝουρουϲτ ειϝει κερεϲτ [---] / [---][πο]υκελ ειhειοι εδει fειρα[---] / [---]ιϲ ρεκινομ hαfειτουδ [---];0;1;0;0;0;1;O
349;151299;10193a;αυτ;2;PRED_CO;verb;-;0;Oscan;-200.0;-299.0;[---][νει]π hιδ<α>ϲ τ{αν}αγγινουδ [---] / [---][ποκ]καπιδ <h>ιπειδ αυτ ουπ̣̣ιδ ν[---] / [---]ουϲ δεκιρεϲ εινεμ ϝαfουϲ[τ][---] / [---]ουϲτ τουτεικαιϲ αυτ [---] / [---][π]ιϲ ρεκοϲ fουϲτ ρεhτ[ε][---] / [---] ϲερευκιδιμαμ παντου[δ][---];0;1;0;0;0;1;O
350;151304;10362a;εινεμ;2;ADV_CO;verb;-;0;Oscan;-200.0;-299.0;[---][νει]π hιδ<α>ϲ τ{αν}αγγινουδ [---] / [---][ποκ]καπιδ <h>ιπειδ αυτ ουπ̣̣ιδ ν[---] / [---]ουϲ δεκιρεϲ εινεμ ϝαfουϲ[τ][---] / [---]ουϲτ τουτεικαιϲ αυτ [---] / [---][π]ιϲ ρεκοϲ fουϲτ ρεhτ[ε][---] / [---] ϲερευκιδιμαμ παντου[δ][---];0;1;0;0;0;1;P
351;320060;-;-;NA;NA;NA;NA;0;Oscan;-200.0;-299.0;[---][νει]π hιδ<α>ϲ τ{αν}αγγινουδ [---] / [---][ποκ]καπιδ <h>ιπειδ αυτ ουπ̣̣ιδ ν[---] / [---]ουϲ δεκιρεϲ εινεμ ϝαfουϲ[τ][---] / [---]ουϲτ τουτεικαιϲ αυτ [---] / [---][π]ιϲ ρεκοϲ fουϲτ ρεhτ[ε][---] / [---] ϲερευκιδιμαμ παντου[δ][---];0;0;0;0;0;0;A
352;151333;10193a;αυτ;2;ATR_CO;adjective;POLITICS;0;Oscan;-200.0;-299.0;[---][μεδεικατ]εν πουϲ μεδδεϲ μανομ̣ [---] / [---]κονομ {κα} ιουfετουδ νε[ιπ][---] / [---] ϲϝαι ειοκ νειπ fακτιεδ [---] / [---]υ̣κειϲ πιϲ ειοκ περναϝεϲ[---] / [.? τουτ]ε̣ικουδ αυτ πονδιουμ ε[---] / [---]ι[---]εδειϲτ αυτ [---] / [---]τ̣ουδ εϲτ[ουδ][---] / [---][με]δδε[ϲ][---] / [---];0;0;0;0;0;1;O
353;320062;-;-;2;PRED_CO;verb;-;0;Oscan;-200.0;-299.0;[---][μεδεικατ]εν πουϲ μεδδεϲ μανομ̣ [---] / [---]κονομ {κα} ιουfετουδ νε[ιπ][---] / [---] ϲϝαι ειοκ νειπ fακτιεδ [---] / [---]υ̣κειϲ πιϲ ειοκ περναϝεϲ[---] / [.? τουτ]ε̣ικουδ αυτ πονδιουμ ε[---] / [---]ι[---]εδειϲτ αυτ [---] / [---]τ̣ουδ εϲτ[ουδ][---] / [---][με]δδε[ϲ][---] / [---];0;1;0;0;0;1;A
354;320064;-;-;2;SBJ_CO;noun;PROPER;0;Umbrian;-200.0;-250.0;/ [---] bia· opse(n)t [---] / [---] marone[s][---] / t· foltonio[s][---] / se(sts)· p(e)tr(o)nio[s][---] /;1;0;0;0;0;1;A
355;152628;10910a;nep·;2;OBJ_CO;verb;-;1;Oscan;-200.0;-299.0;steniklum· vírriis / tríhpíu· vírríiis / plasis· bivellis / úppiis· helleviịs / lúvikis· úh{·}tavis / statiis· gaviis· nep· fatíum· nep· deíkum· putíans / lúvkis· uhtavis· núvellum[·] velliam· / nep· deíkum· nep· fatíum[·] pútíad / ṇep· memnim· nep· úlam· sífeí· heriiad;0;1;0;0;1;0;O
356;320065;-;-;6;SBJ_CO;noun;PROPER;0;Oscan;-200.0;-299.0;steniklum· vírriis / tríhpíu· vírríiis / plasis· bivellis / úppiis· helleviịs / lúvikis· úh{·}tavis / statiis· gaviis· nep· fatíum· nep· deíkum· putíans / lúvkis· uhtavis· núvellum[·] velliam· / nep· deíkum· nep· fatíum[·] pútíad / ṇep· memnim· nep· úlam· sífeí· heriiad;1;0;0;1;0;0;A
357;152637;10910a;nep·;2;OBJ_CO;verb;-;1;Oscan;-200.0;-299.0;steniklum· vírriis / tríhpíu· vírríiis / plasis· bivellis / úppiis· helleviịs / lúvikis· úh{·}tavis / statiis· gaviis· nep· fatíum· nep· deíkum· putíans / lúvkis· uhtavis· núvellum[·] velliam· / nep· deíkum· nep· fatíum[·] pútíad / ṇep· memnim· nep· úlam· sífeí· heriiad;0;1;0;0;1;0;O
358;152642;10910a;nep·;2;OBJ_CO;pronoun;-;1;Oscan;-200.0;-299.0;steniklum· vírriis / tríhpíu· vírríiis / plasis· bivellis / úppiis· helleviịs / lúvikis· úh{·}tavis / statiis· gaviis· nep· fatíum· nep· deíkum· putíans / lúvkis· uhtavis· núvellum[·] velliam· / nep· deíkum· nep· fatíum[·] pútíad / ṇep· memnim· nep· úlam· sífeí· heriiad;0;0;0;0;1;0;O
359;320066;-;-;2;PRED_CO;verb;-;0;Oscan;-200.0;-299.0;steniklum· vírriis / tríhpíu· vírríiis / plasis· bivellis / úppiis· helleviịs / lúvikis· úh{·}tavis / statiis· gaviis· nep· fatíum· nep· deíkum· putíans / lúvkis· uhtavis· núvellum[·] velliam· / nep· deíkum· nep· fatíum[·] pútíad / ṇep· memnim· nep· úlam· sífeí· heriiad;0;1;0;0;0;1;A
360;320067;-;-;2;ADV_CO;adverb;RELIGION;0;Oscan;-200.0;-250.0;κλοϝατϲ γαυκιεϲ fατ̣[οϝ]ο̣ι̣ δ̣ι̣/οϝιοι μετϲεδ πεhε/δ fλουϲοι· αfακειτ / αυτι· fατοϝεκλο- / ϝατηιϲ πλαμετοδ;0;0;0;0;0;1;A
361;155101;10362a;εινειμ;3;SBJ_CO;noun;PROPER;0;Oscan;-200.0;-299.0;ϲτενιϲ καλινιϲ ϲταττιηιϲ / μαραϲ πομπτιεϲ νιυμϲδιηιϲ / μ̣εδδειξ ουπϲενϲ / εινειμ τωϝτο μαμερτινο / αππελλουνηι ϲακορο /;1;0;0;1;0;0;P
362;320068;-;-;2;SBJ_CO;noun;PROPER;0;Oscan;-200.0;-299.0;ϲτενιϲ καλινιϲ ϲταττιηιϲ / μαραϲ πομπτιεϲ νιυμϲδιηιϲ / μ̣εδδειξ ουπϲενϲ / εινειμ τωϝτο μαμερτινο / αππελλουνηι ϲακορο /;1;0;0;0;0;1;A
363;155117;10362a;εινειμ;3;SBJ_CO;noun;PROPER;0;Oscan;-200.0;-299.0;ϲτε<νιϲ> [κ]α<λ>[ιν]/[ιϲ ϲ]ταττιηιϲ / μα[ρα]ϲ [πο]μ[π] /[τιεϲ] νιυμϲδιηιϲ / με[δδει] /[ξ ο]υ[πϲ]ενϲ / εινειμ τω<ϝ>τ /[ο ]μ̣αμερτινο / αππελλ[ο] / υ̣νηι ϲακορο;1;0;0;1;0;0;P
364;155109;-;-;2;SBJ_CO;noun;PROPER;0;Oscan;-200.0;-299.0;ϲτε<νιϲ> [κ]α<λ>[ιν]/[ιϲ ϲ]ταττιηιϲ / μα[ρα]ϲ [πο]μ[π] /[τιεϲ] νιυμϲδιηιϲ / με[δδει] /[ξ ο]υ[πϲ]ενϲ / εινειμ τω<ϝ>τ /[ο ]μ̣αμερτινο / αππελλ[ο] / υ̣νηι ϲακορο;1;0;0;0;0;1;A
365;152713;10362a;íním·;2;SBJ_CO;noun;HUMAN;0;Oscan;-180.0;-250.0;: - min(is)· heíi(s)· pak(ieís)· m(eddís) /v/· íním· /m/ X· ekík· pavmentúm· úpsannúm· dedens;0;0;1;0;0;1;P
366;152725;10362a;ínim·;2;SBJ_CO;noun;HUMAN;0;Oscan;-180.0;-250.0;/ma/ heíis· de(kieís)· m(eddís)· /v/· ínim· /m/· X· ekak· flit<e>am· emmẹns -;0;0;1;0;0;1;P
367;152734;10362a;ínim·;2;SBJ_CO;;;0;Oscan;-180.0;-250.0;[n]ịú(msieís)· m(eddís) /v/· ínim· /m/ x | ekik: se[g]únúm: iúveí: flagiúi pr(u): vereiiad: duneís: dedenṣ;0;0;0;0;0;1;P
368;320073;-;-;6;SBJ_CO;noun;PROPER;0;Oscan;-175.0;-225.0;- aidiles· opsens - [---] / /ob/· ebdies· l· ma[---] / sa(luies)· pedlies· u - ria[---] / (ou(ies)· fadatruni[es][---] / - ares [---];1;0;0;1;0;0;A
369;150620;10362a;inim];3;OBJ_CO;noun;HUMAN;0;Oscan;-150.0;-199.0;keri: arenṭ[ikai: man]afum pai: pu[i: pu]i heriam suvam leg[inum: suvam:][---]--- [pakim: kluvatiium: inim] / usurs: inim: malaks nistrus: pakiu(i): kluvatiui vala(i)ma{i}s p[uklui] ạṇṭ ka[d]um damiạ [suvam heriam suvam] / leginum: aflukad;0;0;1;1;0;0;P
370;150622;10362a;inim:;2;OBJ_CO;noun;HUMAN;0;Oscan;-150.0;-199.0;keri: arenṭ[ikai: man]afum pai: pu[i: pu]i heriam suvam leg[inum: suvam:][---]--- [pakim: kluvatiium: inim] / usurs: inim: malaks nistrus: pakiu(i): kluvatiui vala(i)ma{i}s p[uklui] ạṇṭ ka[d]um damiạ [suvam heriam suvam] / leginum: aflukad;0;0;1;0;0;1;P
371;320076;-;-;2;OBJ_CO;noun;-;0;Oscan;-150.0;-199.0;keri: arenṭ[ikai: man]afum pai: pu[i: pu]i heriam suvam leg[inum: suvam:][---]--- [pakim: kluvatiium: inim] / usurs: inim: malaks nistrus: pakiu(i): kluvatiui vala(i)ma{i}s p[uklui] ạṇṭ ka[d]um damiạ [suvam heriam suvam] / leginum: aflukad;0;0;1;0;0;1;A
372;150635;-;-;2;OBJ_CO;noun;-;0;Oscan;-150.0;-199.0;keri: arenṭ[ikai: man]afum pai: pu[i: pu]i heriam suvam leg[inum: suvam:][---]--- [pakim: kluvatiium: inim] / usurs: inim: malaks nistrus: pakiu(i): kluvatiui vala(i)ma{i}s p[uklui] ạṇṭ ka[d]um damiạ [suvam heriam suvam] / leginum: aflukad;0;0;1;0;0;1;A
373;150656;10362a;inim:;2;OBJ_CO;noun;-;0;Oscan;-150.0;-199.0;idik: t(i)fei: manafum: vibiiai prebai ampu[z] ulum da[da]d keri: ar[entikai: pakim: kluvatiium] / valaimas: puklum: inim: ulas: leginei: svai: neip: dadid lamatir: akrid eiseis dunte[d:] [---] / inim kaispaṭar: ịṇ[i]ṃ: krustatar: svai: neip:;0;0;1;0;0;1;P
374;150668;10362a;ịṇ[i]ṃ:;3;PRED_CO;verb;-;1;Oscan;-150.0;-199.0;idik: t(i)fei: manafum: vibiiai prebai ampu[z] ulum da[da]d keri: ar[entikai: pakim: kluvatiium] / valaimas: puklum: inim: ulas: leginei: svai: neip: dadid lamatir: akrid eiseis dunte[d:] [---] / inim kaispaṭar: ịṇ[i]ṃ: krustatar: svai: neip:;0;1;0;1;0;1;P
375;150681;10193a;avt:;1;ADV_CO;verb;-;0;Oscan;-150.0;-199.0;avt svai tiium: idik fifikus pust eis[uk:] [---] / pun: kahad: avt: ṇ[--]ạrnum: neip: putiiad: punum kahad avt svaipid: perfa[kum: heriiad neip perfakum] / putiiad: n(e)ip̣: hu[n]truis n(e)ip: supruis: aisu{s}is: putiians pidum: putiians ufteis: udf̣[---] [pakiui: kluvatiiui] / valaimas puklui:;0;1;0;0;1;0;O
376;150687;10193a;avt;2;ADV_CO;verb;-;0;Oscan;-150.0;-199.0;avt svai tiium: idik fifikus pust eis[uk:] [---] / pun: kahad: avt: ṇ[--]ạrnum: neip: putiiad: punum kahad avt svaipid: perfa[kum: heriiad neip perfakum] / putiiad: n(e)ip̣: hu[n]truis n(e)ip: supruis: aisu{s}is: putiians pidum: putiians ufteis: udf̣[---] [pakiui: kluvatiiui] / valaimas puklui:;0;1;0;0;0;1;O
377;150697;10910a;n(e)ip:;2;ATR_CO;adjective;-;1;Oscan;-150.0;-199.0;avt svai tiium: idik fifikus pust eis[uk:] [---] / pun: kahad: avt: ṇ[--]ạrnum: neip: putiiad: punum kahad avt svaipid: perfa[kum: heriiad neip perfakum] / putiiad: n(e)ip̣: hu[n]truis n(e)ip: supruis: aisu{s}is: putiians pidum: putiians ufteis: udf̣[---] [pakiui: kluvatiiui] / valaimas puklui:;0;0;0;0;1;0;O
378;150701;-;-;2;PRED_CO;verb;-;0;Oscan;-150.0;-199.0;avt svai tiium: idik fifikus pust eis[uk:] [---] / pun: kahad: avt: ṇ[--]ạrnum: neip: putiiad: punum kahad avt svaipid: perfa[kum: heriiad neip perfakum] / putiiad: n(e)ip̣: hu[n]truis n(e)ip: supruis: aisu{s}is: putiians pidum: putiians ufteis: udf̣[---] [pakiui: kluvatiiui] / valaimas puklui:;0;1;0;0;0;1;A
379;150717;10910a;n(e)ip;2;PRED_CO;verb;-;1;Oscan;-150.0;-199.0;pun: far kahad: n(e)ip: putiiad: edum n(e)ip menvum limu(m pu[tiiad] [---] / pai: humuns: bivus: karanter suluh;0;1;0;0;1;0;O
380;150743;10362a;inim:;1;ADV_CO;noun;-;0;Oscan;-150.0;-199.0;pakis kluvatiis valaim(a)s puk(el) turumiiad l[---] / vibiiai: akviiai: svai: puh: aflakus: pakiṃ kluvatiium valaimas p̣uklu<m> supṛ[us] [---] / inim: tuvai: leginei: inim: sakrim: svai: puh aflakus huntrus teras huntrus a[pas: ne(i)p: pakiui: kluvatiiui] / valaima{i}s puklu(i) ạvt: keri: are(n)tiḳ[ai] ạṿt ulas legineị ---ḥ--ṛạṣ trutas tuṣ[---] / / keri: arentikạ[i] pai pui suvạ(m) h[eriam suvam l]egin[um] [---] ḳruṣ[---];0;0;1;0;1;0;P
381;150746;10362a;inim:;2;ADV_CO;verb;RELIGION;0;Oscan;-150.0;-199.0;pakis kluvatiis valaim(a)s puk(el) turumiiad l[---] / vibiiai: akviiai: svai: puh: aflakus: pakiṃ kluvatiium valaimas p̣uklu<m> supṛ[us] [---] / inim: tuvai: leginei: inim: sakrim: svai: puh aflakus huntrus teras huntrus a[pas: ne(i)p: pakiui: kluvatiiui] / valaima{i}s puklu(i) ạvt: keri: are(n)tiḳ[ai] ạṿt ulas legineị ---ḥ--ṛạṣ trutas tuṣ[---] / / keri: arentikạ[i] pai pui suvạ(m) h[eriam suvam l]egin[um] [---] ḳruṣ[---];0;1;0;0;0;1;P
382;150763;10193a;ạṿt;2;ADV_CO;noun;-;1;Oscan;-150.0;-199.0;pakis kluvatiis valaim(a)s puk(el) turumiiad l[---] / vibiiai: akviiai: svai: puh: aflakus: pakiṃ kluvatiium valaimas p̣uklu<m> supṛ[us] [---] / inim: tuvai: leginei: inim: sakrim: svai: puh aflakus huntrus teras huntrus a[pas: ne(i)p: pakiui: kluvatiiui] / valaima{i}s puklu(i) ạvt: keri: are(n)tiḳ[ai] ạṿt ulas legineị ---ḥ--ṛạṣ trutas tuṣ[---] / / keri: arentikạ[i] pai pui suvạ(m) h[eriam suvam l]egin[um] [---] ḳruṣ[---];0;0;1;0;1;0;O
383;320084;-;-;2;ADV_CO;noun;GEOGRAPHY;0;Oscan;-150.0;-199.0;pakis kluvatiis valaim(a)s puk(el) turumiiad l[---] / vibiiai: akviiai: svai: puh: aflakus: pakiṃ kluvatiium valaimas p̣uklu<m> supṛ[us] [---] / inim: tuvai: leginei: inim: sakrim: svai: puh aflakus huntrus teras huntrus a[pas: ne(i)p: pakiui: kluvatiiui] / valaima{i}s puklu(i) ạvt: keri: are(n)tiḳ[ai] ạṿt ulas legineị ---ḥ--ṛạṣ trutas tuṣ[---] / / keri: arentikạ[i] pai pui suvạ(m) h[eriam suvam l]egin[um] [---] ḳruṣ[---];0;0;1;0;0;1;A
384;320086;-;-;2;OBJ_CO;noun;-;0;Oscan;-150.0;-199.0;pakis kluvatiis valaim(a)s puk(el) turumiiad l[---] / vibiiai: akviiai: svai: puh: aflakus: pakiṃ kluvatiium valaimas p̣uklu<m> supṛ[us] [---] / inim: tuvai: leginei: inim: sakrim: svai: puh aflakus huntrus teras huntrus a[pas: ne(i)p: pakiui: kluvatiiui] / valaima{i}s puklu(i) ạvt: keri: are(n)tiḳ[ai] ạṿt ulas legineị ---ḥ--ṛạṣ trutas tuṣ[---] / / keri: arentikạ[i] pai pui suvạ(m) h[eriam suvam l]egin[um] [---] ḳruṣ[---];0;0;1;0;0;1;A
385;150794;10362a;[inim];1;SBJ_CO;noun;-;1;Oscan;-150.0;-199.0;p[---] / u[---] niumsis nu[viis][---] / ga[vis][---] [uppis] m[ut]tillis / luv[kis] [---]tiis gnaivs f[uvfdis ma][---] / pak[is] [---] pakulliis: ḷ[---] / inim [---] [inim] kersnu velehiạ[tar];0;0;1;0;0;0;P
386;320090;-;-;15;SBJ_CO;verb;-;0;Oscan;-150.0;-199.0;statús set· (pus) húrtín· / keníiín· vezkeí· statíf· / evklúí· statíf· kerrí· statíf· / futreí· kerríiaí· statíf· / anter{·}stataí· statíf· / ammaí· kerríiaí· statíf· / diumpaís· kerríiaís· statíf· / líganakdíkeí· entraí· statíf· / anafríss· kerríiúís· statíf· / maatúis· kerríiúís· statíf· / diúveí· verehasiúí· statíf· / diúveí· regatureí· statíf· / hereklúí· kerríiúí· statíf· / patanaí· piístíaí· statíf· / deívaí· genetaí· statíf·;0;1;0;1;0;0;A
387;320091;-;-;16;ADV_CO;noun;PROPER;0;Oscan;-150.0;-199.0;aasas· ekask· eestínt· / húrtúí· / vezkeí· / evklúí· / fuutreí· / anter{·}stataí· / kerrí· / ammaí· / diumpaís· / líganakdíkeí· entraí· / kerríiaí· / anafríss· / maatúís· / diúveí· verehasiú<i>· / diúveí· piíhiúí· regatureí<·> / hereklúi· kerríiúi· / patanaí· piístíaí· / deívaí· genetaí· / aasaí· purasiaí· / saahtúm· tefúrúm· / alttreí· pútereípíd· / akeneí· · / húrz: dekmanniúís· staít[·];1;0;0;1;0;0;A
388;320100;-;-;4;SBJ_CO;noun;PROPER;0;Oscan;-125.0;-199.0;st(atis)· ponties / /n/· ponti<e>s / u· alpis / tr(ebis)· apidis / iouiois / puclois s<e>sta<ti>ens;1;0;0;1;0;0;A
389;152169;10360a;i{·}nom·;2;OBJ_CO;noun;HUMAN;0;Oscan;-125.0;-175.0;<oui>a· pacia<·> minerua / brat(ei)s· datas· pid· sei· d(e)d{·}i( d) / bratom· pam· p(e)perci(d) / sef<e>i· i{·}nom· suois / cnatois;0;0;1;0;0;1;O
390;320102;-;-;2;SBJ_CO;unclear;-;0;Oscan;-125.0;-175.0;[---]ϲ διριοϲ· μαραδ(ηιϲ)· ν[---] / [---][ϲενα]τηιϲ τανγινοδ τρειβ[ωμ εκακ] / [ωπϲανναμ] δεδενϲ μαραhιϲ κε[πιεϲ πρωfαττεδ] /;0;0;0;0;0;1;A
391;320105;-;-;3;SBJ_CO;noun;PROPER;0;Oscan;-100.0;-125.0;- a[·] /[---] / -- t· nounis / -- l· alafis· c / -- herec(leis)· fesn(a) / -- upsaseter / -- coisatens /;1;0;0;1;0;0;A
392;152966;10362a;íním·;2;PRED_CO;verb;-;0;Oscan;-100.0;-150.0;p[·] avusas [---] / g· marahii(s)· / m(a)r(as)· gnaívii(s)· - / tríbúns· plíf(ríkús) / víass· upse(ns) / íním· [--]p-[---] / [prú]f[---];0;1;0;0;0;1;P
393;320108;-;-;3;SBJ_CO;noun;PROPER;0;Oscan;-100.0;-150.0;p[·] avusas [---] / g· marahii(s)· / m(a)r(as)· gnaívii(s)· - / tríbúns· plíf(ríkús) / víass· upse(ns) / íním· [--]p-[---] / [prú]f[---];1;0;0;1;0;0;A
394;148476;10362a;íním·;2;PRED_CO;verb;-;0;Oscan;-100.0;-199.0;/p/· matị[is·] /p/· ni(umsis)· maṛ[aiis·][.?] / aídiḷị[s· v]íam· saṛ[ínam] / teremṇattens [· íním· fí]ṛ[í]mens[·];0;1;0;0;0;1;P
395;320148;-;-;2;SBJ_CO;noun;PROPER;0;Oscan;-100.0;-199.0;/p/· matị[is·] /p/· ni(umsis)· maṛ[aiis·][.?] / aídiḷị[s· v]íam· saṛ[ínam] / teremṇattens [· íním· fí]ṛ[í]mens[·];1;0;0;0;0;1;A
396;153128;-;-;2;SBJ_CO;noun;PROPER;0;Oscan;-100.0;-199.0;-· siuttiis[·] /m/· /n/· púntiis· -[--] / [a]ídilis· ekak· víam· teremn[a][t]tens· ant· hụ́nttram· staf[ii]/aṇam· víu· teṛẹṃnatust· per(ekaís) / X· íussu· vía(m)· púmpaiiana(m)· teremnattens· perek(aís)· III· ant· kaí/la(m)· iúveís· meeílíkiieís· ekass· ví/ass· íní(m)· vía(m)· iúviia(m)· íní(m)· dekkvia/rím· medíkeís· púmpaiianeís / serevkidimaden· uupsens· íụ(s)/su· aídilis· prúfattens /;1;0;0;0;0;1;A
